Season,Player ID,Temp Player ID,Player,First Name,Last Name,Position,Body Fat %,Hand Length (in),Hand Width (in),Height without shoes (in),Height without shoes,Height with shoes (in),Height with shoes,Standing reach (in),Standing reach,Weight (lbs),Wingspan (in),Wingspan,Bench Press (reps),Lane Agility (sec),Max Vertical Leap (in),Modified Lane Agility (sec),Standing Vertical Leap (in),3/4 Court Sprint (sec),Spot-Up Coll 3 Left Wing Att,Spot-Up Coll 3 Left Wing Made,Spot-Up Coll 3 Left Wing %,Spot-Up Coll 3 Right Wing Att,Spot-Up Coll 3 Right Wing Made,Spot-Up Coll 3 Right Wing %,Spot-Up Coll 3 Left Corner Att,Spot-Up Coll 3 Left Corner Made,Spot-Up Coll 3 Left Corner %,Spot-Up Coll 3 Right Corner Att,Spot-Up Coll 3 Right Corner Made,Spot-Up Coll 3 Right Corner %,Spot-Up Coll 3 Top Att,Spot-Up Coll 3 Top Made,Spot-Up Coll 3 Top %,Spot-Up 15ft Left Wing Att,Spot-Up 15ft Left Wing Made,Spot-Up 15ft Left Wing %,Spot-Up 15ft Right Wing Att,Spot-Up 15ft Right Wing Made,Spot-Up 15ft Right Wing %,Spot-Up 15ft Left Corner Att,Spot-Up 15ft Left Corner Made,Spot-Up 15ft Left Corner %,Spot-Up 15ft Right Corner Att,Spot-Up 15ft Right Corner Made,Spot-Up 15ft Right Corner %,Spot-Up 15ft Top Att,Spot-Up 15ft Top Made,Spot-Up 15ft Top %,Spot-Up NBA 3 Left Wing Att,Spot-Up NBA 3 Left Wing Made,Spot-Up NBA 3 Left Wing %,Spot-Up NBA 3 Right Wing Att,Spot-Up NBA 3 Right Wing Made,Spot-Up NBA 3 Right Wing %,Spot-Up NBA 3 Left Corner Att,Spot-Up NBA 3 Left Corner Made,Spot-Up NBA 3 Left Corner %,Spot-Up NBA 3 Right Corner Att,Spot-Up NBA 3 Right Corner Made,Spot-Up NBA 3 Right Corner %,Spot-Up NBA 3 Top Att,Spot-Up NBA 3 Top Made,Spot-Up NBA 3 Top %,Off-Dribble Coll 3 Left Wing Att,Off-Dribble Coll 3 Left Wing Made,Off-Dribble Coll 3 Left Wing %,Off-Dribble Coll 3 Right Wing Att,Off-Dribble Coll 3 Right Wing Made,Off-Dribble Coll 3 Right Wing %,Off-Dribble Coll 3 Top Att,Off-Dribble Coll 3 Top Made,Off-Dribble Coll 3 Top %,Off-Dribble 15ft Left Wing Att,Off-Dribble 15ft Left Wing Made,Off-Dribble 15ft Left Wing %,Off-Dribble 15ft Right Wing Att,Off-Dribble 15ft Right Wing Made,Off-Dribble 15ft Right Wing %,Off-Dribble 15ft Top Att,Off-Dribble 15ft Top Made,Off-Dribble 15ft Top %,On-Move Coll 3 Att,On-Move Coll 3 Made,On-Move Coll 3 %,On-Move 15ft Att,On-Move 15ft Made,On-Move 15ft %
2014,203932,14022,Aaron Gordon,Aaron,Gordon,PF,5.05,8.75,10.5,79.5,6' 7.5'',80.75,6' 8.75'',105,8' 9'',220.1,83.75,6' 11.75'',,10.81,39,2.76,32.5,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203940,14044,Adreian Payne,Adreian,Payne,PF,7.55,9.25,9.5,81,6' 9'',81.75,6' 9.75'',109,9' 1'',238.5,88,7' 4'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203938,14062,Alec Brown,Alec,Brown,PF,7.7,9.25,8.75,84.25,7' 0.25'',85.25,7' 1.25'',109,9' 1'',231.2,85.5,7' 1.5'',,12.05,30,2.91,27,3.48,,,,,,,,,,,,,,,,5,4,0.8,5,4,0.8,5,3,0.6,5,5,1,5,5,1,5,2,0.4,5,5,1,5,4,0.8,5,4,0.8,5,3,0.6,,,,,,,,,,6,3,0.5,6,5,0.833,6,3,0.5,,,,36,22,0.611
2014,203945,14032,Alex Kirk,Alex,Kirk,PF,13.6,9.25,10.5,81.25,6' 9.25'',82.75,6' 10.75'',109.5,9' 1.5'',252,87.5,7' 3.5'',,11.2,31.5,3.19,28.5,3.48,,,,,,,,,,,,,,,,5,3,0.6,5,4,0.8,5,0,0,5,4,0.8,5,3,0.6,5,3,0.6,5,1,0.2,5,3,0.6,5,1,0.2,5,2,0.4,,,,,,,,,,6,3,0.5,6,2,0.333,6,5,0.833,,,,40,27,0.675
2014,203927,14021,C.J. Fair,C.J.,Fair,SF,5.05,9,9,78.5,6' 6.5'',80,6' 8'',104,8' 8'',218.1,81.5,6' 9.5'',,11,35,3.06,27,3.32,5,1,0.2,5,1,0.2,5,4,0.8,5,3,0.6,5,2,0.4,,,,,,,,,,,,,,,,5,2,0.4,5,1,0.2,5,2,0.4,5,3,0.6,5,4,0.8,,,,,,,,,,6,3,0.5,6,4,0.667,6,3,0.5,,,,36,27,0.75
2014,203912,14058,C.J. Wilcox,C.J.,Wilcox,SG,6.5,8.75,9,75.5,6' 3.5'',77,6' 5'',100.5,8' 4.5'',201,81.75,6' 9.75'',,11.3,37.5,2.92,31,3.22,5,4,0.8,5,4,0.8,5,5,1,5,4,0.8,5,4,0.8,,,,,,,,,,,,,,,,5,4,0.8,5,4,0.8,5,4,0.8,5,2,0.4,5,3,0.6,,,,,,,,,,6,3,0.5,6,2,0.333,6,4,0.667,,,,34,23,0.676
2014,203946,14005,Cameron Bairstow,Cameron,Bairstow,PF,8.7,8.75,9,80.75,6' 8.75'',81.75,6' 9.75'',107,8' 11'',252.4,84.75,7' 0.75'',,11.39,33.5,3.09,31,3.37,,,,,,,,,,,,,,,,5,4,0.8,5,3,0.6,5,5,1,5,4,0.8,5,4,0.8,5,4,0.8,5,4,0.8,5,3,0.6,5,1,0.2,5,3,0.6,,,,,,,,,,6,5,0.833,6,6,1,6,2,0.333,,,,37,21,0.568
2014,203921,14016,Cleanthony Early,Cleanthony,Early,SF,4.45,8.5,9,78,6' 6'',79.25,6' 7.25'',101.5,8' 5.5'',209.4,82.75,6' 10.75'',,11.15,40,2.96,34,3.18,5,1,0.2,5,5,1,5,1,0.2,5,2,0.4,5,3,0.6,,,,,,,,,,,,,,,,5,2,0.4,5,2,0.4,5,2,0.4,5,0,0,5,4,0.8,,,,,,,,,,6,3,0.5,6,4,0.667,6,3,0.5,,,,35,17,0.486
2014,203928,14028,Cory Jefferson,Cory,Jefferson,PF,5.25,8.75,9.75,79.75,6' 7.75'',81,6' 9'',105,8' 9'',218.4,84.5,7' 0.5'',,12.63,37.5,3.39,33,3.36,,,,,,,,,,,,,,,,5,3,0.6,5,2,0.4,5,1,0.2,5,5,1,5,4,0.8,5,5,1,5,3,0.6,5,3,0.6,5,2,0.4,5,1,0.2,,,,,,,,,,6,0,0,6,5,0.833,6,3,0.5,,,,34,25,0.735
2014,203957,14020,Dante Exum,Dante,Exum,SG,6.4,8.5,9.5,76.5,6' 4.5'',78,6' 6'',103,8' 7'',196.3,81.5,6' 9.5'',,10.75,34.5,2.88,31.5,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203908,14014,DeAndre Daniels,DeAndre,Daniels,SF,3.85,9.25,10.5,79.25,6' 7.25'',80.5,6' 8.5'',106.5,8' 10.5'',196,86,7' 2'',,11.46,32,3.04,26.5,3.44,5,3,0.6,5,1,0.2,5,1,0.2,5,4,0.8,5,3,0.6,,,,,,,,,,,,,,,,5,4,0.8,5,3,0.6,5,2,0.4,5,3,0.6,5,3,0.6,,,,,,,,,,6,5,0.833,6,3,0.5,6,4,0.667,,,,34,23,0.676
2014,203907,14009,Deonte Burton,Deonte,Burton,PG,7.65,8.25,8,72,6' 0'',73.25,6' 1.25'',97.5,8' 1.5'',192.8,79,6' 7'',,11.28,39.5,3.08,29,3.28,5,2,0.4,5,4,0.8,5,2,0.4,5,3,0.6,5,2,0.4,,,,,,,,,,,,,,,,5,0,0,5,2,0.4,5,1,0.2,5,2,0.4,5,2,0.4,,,,,,,,,,6,3,0.5,6,3,0.5,6,2,0.333,,,,33,19,0.576
2014,203906,14034,Devyn Marble,Devyn,Marble,SG,6.9,8.25,8.5,77,6' 5'',78.5,6' 6.5'',102,8' 6'',192.4,81,6' 9'',,11.32,35,3.08,29,3.28,5,2,0.4,5,3,0.6,5,3,0.6,5,3,0.6,5,5,1,,,,,,,,,,,,,,,,5,4,0.8,5,4,0.8,5,4,0.8,5,0,0,5,4,0.8,,,,,,,,,,6,2,0.333,6,4,0.667,6,3,0.5,,,,39,19,0.487
2014,203926,14036,Doug McDermott,Doug,McDermott,SF,7.1,8.75,9.75,78.25,6' 6.25'',79.75,6' 7.75'',103,8' 7'',218,81.25,6' 9.25'',,11.1,36.5,3.15,28.5,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203939,14046,Dwight Powell,Dwight,Powell,PF,6.2,9,9.25,81.5,6' 9.5'',83,6' 11'',105,8' 9'',234.4,84.5,7' 0.5'',,11.28,35,2.88,28.5,3.2,,,,,,,,,,,,,,,,5,5,1,5,4,0.8,5,4,0.8,5,3,0.6,5,4,0.8,5,1,0.2,5,1,0.2,5,3,0.6,5,4,0.8,5,4,0.8,,,,,,,,,,6,5,0.833,6,4,0.667,6,3,0.5,,,,37,24,0.649
2014,203901,14045,Elfrid Payton,Elfrid,Payton,PG,5.65,8.75,9,74.5,6' 2.5'',75.75,6' 3.75'',98.5,8' 2.5'',185.4,80,6' 8'',,11.06,35.5,2.92,31.5,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203914,14025,Gary Harris,Gary,Harris,SG,4.55,8.5,9.5,74.5,6' 2.5'',76.5,6' 4.5'',96,8' 0'',204.8,78.75,6' 6.75'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203922,14048,Glenn Robinson III,Glenn,Robinson III,SF,5.05,9,9.5,77.5,6' 5.5'',78.75,6' 6.75'',100.5,8' 4.5'',211.4,82,6' 10'',,11.22,41.5,3.04,36.5,3.15,5,3,0.6,5,4,0.8,5,4,0.8,5,4,0.8,5,3,0.6,,,,,,,,,,,,,,,,5,2,0.4,5,3,0.6,5,2,0.4,5,3,0.6,5,3,0.6,,,,,,,,,,6,6,1,6,5,0.833,6,5,0.833,,,,39,25,0.641
2014,203913,14007,Jabari Brown,Jabari,Brown,SG,6.05,9,9.25,75,6' 3'',76.25,6' 4.25'',100,8' 4'',201.9,80.25,6' 8.25'',,11.6,32,3.26,28,3.5,5,3,0.6,5,4,0.8,5,3,0.6,5,3,0.6,5,3,0.6,,,,,,,,,,,,,,,,5,4,0.8,5,3,0.6,5,3,0.6,5,4,0.8,5,2,0.4,,,,,,,,,,6,3,0.5,6,4,0.667,6,5,0.833,,,,36,21,0.583
2014,203949,14039,James McAdoo,James,McAdoo,PF,6.15,9.25,9,79.5,6' 7.5'',80.75,6' 8.75'',106.5,8' 10.5'',227.6,86.25,7' 2.25'',,11.61,34,2.91,29.5,3.28,,,,,,,,,,,,,,,,5,3,0.6,5,0,0,5,4,0.8,5,4,0.8,5,4,0.8,5,0,0,5,2,0.4,5,3,0.6,5,2,0.4,5,2,0.4,,,,,,,,,,6,3,0.5,6,4,0.667,6,2,0.333,,,,48,25,0.521
2014,203923,14059,James Young,James,Young,SG,5.1,9,9.5,77.25,6' 5.25'',78.75,6' 6.75'',104,8' 8'',213.3,84,7' 0'',,,35.5,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203950,14053,Jarnell Stokes,Jarnell,Stokes,PF,8.2,9.75,10.5,79,6' 7'',80.5,6' 8.5'',103.5,8' 7.5'',262.8,85.25,7' 1.25'',,11.92,36,3.2,31,3.26,,,,,,,,,,,,,,,,5,4,0.8,5,4,0.8,5,5,1,5,2,0.4,5,5,1,5,1,0.2,5,2,0.4,5,3,0.6,5,3,0.6,5,0,0,,,,,,,,,,6,4,0.667,6,3,0.5,6,5,0.833,,,,36,21,0.583
2014,203924,14023,Jerami Grant,Jerami,Grant,SF,3.75,9.25,9.25,78.5,6' 6.5'',79.75,6' 7.75'',107,8' 11'',214,86.75,7' 2.75'',,,,,,,5,1,0.2,5,2,0.4,5,1,0.2,5,3,0.6,5,1,0.2,,,,,,,,,,,,,,,,5,3,0.6,5,2,0.4,5,2,0.4,5,3,0.6,5,2,0.4,,,,,,,,,,6,4,0.667,6,3,0.5,6,2,0.333,,,,33,18,0.545
2014,203925,14026,Joe Harris,Joe,Harris,SG,6.2,8.5,9.75,76.75,6' 4.75'',78.25,6' 6.25'',100,8' 4'',215,78,6' 6'',,11.11,33.5,2.92,28.5,3.31,5,3,0.6,5,3,0.6,5,4,0.8,5,5,1,5,3,0.6,,,,,,,,,,,,,,,,5,4,0.8,5,3,0.6,5,2,0.4,5,4,0.8,5,3,0.6,,,,,,,,,,6,5,0.833,6,4,0.667,6,5,0.833,,,,37,30,0.811
2014,203948,14041,Johnny O’Bryant III,Johnny,O’Bryant III,PF,10.75,9.25,9.5,79.25,6' 7.25'',80.5,6' 8.5'',105,8' 9'',256.8,86.25,7' 2.25'',,11.57,35.5,3.32,31,3.45,,,,,,,,,,,,,,,,5,3,0.6,5,2,0.4,5,3,0.6,5,4,0.8,5,2,0.4,5,1,0.2,5,4,0.8,5,4,0.8,5,1,0.2,5,2,0.4,,,,,,,,,,6,3,0.5,6,3,0.5,6,3,0.5,,,,36,23,0.639
2014,203919,14000,Jordan Adams,Jordan,Adams,SG,10.8,8.5,7.5,75.5,6' 3.5'',76.75,6' 4.75'',102,8' 6'',208.8,82,6' 10'',,12.13,29.5,3.05,24.5,3.5,5,3,0.6,5,3,0.6,5,5,1,5,3,0.6,5,5,1,,,,,,,,,,,,,,,,5,3,0.6,5,3,0.6,5,4,0.8,5,5,1,5,2,0.4,,,,,,,,,,6,4,0.667,6,5,0.833,6,4,0.667,,,,35,21,0.6
2014,203947,14004,Jordan Bachynski,Jordan,Bachynski,PF,7.45,9.25,10,85.25,7' 1.25'',86,7' 2'',108.5,9' 0.5'',254.1,88,7' 4'',,12.15,33,3.03,29,3.36,,,,,,,,,,,,,,,,5,3,0.6,5,5,1,5,0,0,5,4,0.8,5,3,0.6,5,1,0.2,5,2,0.4,5,2,0.4,5,3,0.6,5,1,0.2,,,,,,,,,,6,4,0.667,6,4,0.667,6,4,0.667,,,,30,19,0.633
2014,203903,14012,Jordan Clarkson,Jordan,Clarkson,PG,4.3,8.25,9,75.25,6' 3.25'',77,6' 5'',98,8' 2'',186.3,80,6' 8'',,10.76,38.5,2.98,33,3.28,5,5,1,5,4,0.8,5,3,0.6,5,5,1,5,5,1,,,,,,,,,,,,,,,,5,3,0.6,5,2,0.4,5,3,0.6,5,2,0.4,5,3,0.6,,,,,,,,,,6,5,0.833,6,3,0.5,6,5,0.833,,,,33,22,0.667
2014,203895,14038,Jordan McRae,Jordan,McRae,SG,5.2,8.75,8.5,75.75,6' 3.75'',77.25,6' 5.25'',104,8' 8'',179.4,84.5,7' 0.5'',,11.07,34.5,3.15,27.5,3.39,5,4,0.8,5,4,0.8,5,4,0.8,5,4,0.8,5,3,0.6,,,,,,,,,,,,,,,,5,2,0.4,5,4,0.8,5,2,0.4,5,4,0.8,5,3,0.6,,,,,,,,,,6,3,0.5,6,4,0.667,6,4,0.667,34,28,0.824,,,
2014,203944,14047,Julius Randle,Julius,Randle,PF,9.4,8.75,8.25,79.75,6' 7.75'',81,6' 9'',105.5,8' 9.5'',249.7,84,7' 0'',,11.45,35.5,3.14,29,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203909,14035,K.J. McDaniels,K.J.,McDaniels,SF,4.45,8.75,9.75,76.5,6' 4.5'',78,6' 6'',102,8' 6'',195.6,83.25,6' 11.25'',,12.71,37,3.2,33,3.1,5,4,0.8,5,3,0.6,5,3,0.6,5,4,0.8,5,3,0.6,,,,,,,,,,,,,,,,5,3,0.6,5,0,0,5,2,0.4,5,1,0.2,5,2,0.4,,,,,,,,,,6,4,0.667,6,4,0.667,6,3,0.5,,,,39,23,0.59
2014,203899,14061,Kendall Williams,Kendall,Williams,PG,7.2,8,7.75,74.25,6' 2.25'',75.75,6' 3.75'',99,8' 3'',183,77.5,6' 5.5'',,10.83,33,2.85,27,,5,2,0.4,5,4,0.8,5,2,0.4,5,2,0.4,5,2,0.4,,,,,,,,,,,,,,,,5,3,0.6,5,2,0.4,5,2,0.4,5,3,0.6,5,1,0.2,,,,,,,,,,6,3,0.5,6,6,1,6,2,0.333,,,,31,14,0.452
2014,203920,14006,Khem Birch,Khem,Birch,PF,6,9,8.5,79.5,6' 7.5'',81.25,6' 9.25'',107,8' 11'',208.8,85,7' 1'',,11.6,35.5,3.24,30.5,3.26,,,,,,,,,,,,,,,,5,2,0.4,5,4,0.8,5,3,0.6,5,2,0.4,5,2,0.4,5,2,0.4,5,2,0.4,5,4,0.8,5,1,0.2,5,2,0.4,,,,,,,,,,6,4,0.667,6,1,0.167,6,3,0.5,,,,36,18,0.5
2014,203937,14001,Kyle Anderson,Kyle,Anderson,SF,13.35,8.25,8.75,79.5,6' 7.5'',80.5,6' 8.5'',107.5,8' 11.5'',230.1,86.75,7' 2.75'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203934,14043,Lamar Patterson,Lamar,Patterson,SG,10.75,9,9.25,76,6' 4'',77.25,6' 5.25'',101,8' 5'',226,83,6' 11'',,11.63,32.5,3.13,27.5,3.45,5,1,0.2,5,4,0.8,5,4,0.8,5,3,0.6,5,3,0.6,,,,,,,,,,,,,,,,5,4,0.8,5,4,0.8,5,5,1,5,1,0.2,5,1,0.2,,,,,,,,,,6,5,0.833,6,4,0.667,6,3,0.5,,,,35,23,0.657
2014,203941,14049,LaQuinton Ross,LaQuinton,Ross,SF,16.3,8.75,9.75,78.5,6' 6.5'',79.5,6' 7.5'',106,8' 10'',238.7,85.75,7' 1.75'',,11.97,31,3.52,25,3.44,5,3,0.6,5,3,0.6,5,2,0.4,5,3,0.6,5,2,0.4,,,,,,,,,,,,,,,,5,4,0.8,5,3,0.6,5,3,0.6,5,3,0.6,5,3,0.6,,,,,,,,,,6,5,0.833,6,5,0.833,6,4,0.667,34,26,0.765,,,
2014,203935,14050,Marcus Smart,Marcus,Smart,PG,10.55,9,8.75,74,6' 2'',75.25,6' 3.25'',99,8' 3'',227.2,81.25,6' 9.25'',,10.82,36,2.96,33,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203900,14008,Markel Brown,Markel,Brown,SG,4.2,8.25,9.75,74.5,6' 2.5'',75.5,6' 3.5'',100,8' 4'',184.4,80.75,6' 8.75'',,12.62,43.5,2.9,36.5,3.18,5,3,0.6,5,2,0.4,5,3,0.6,5,2,0.4,5,3,0.6,,,,,,,,,,,,,,,,5,3,0.6,5,2,0.4,5,3,0.6,5,3,0.6,5,1,0.2,,,,,,,,,,6,5,0.833,6,3,0.5,6,5,0.833,,,,32,18,0.563
2014,203929,14017,Melvin Ejim,Melvin,Ejim,SF,6.45,8.75,9.25,77.25,6' 5.25'',79,6' 7'',103.5,8' 7.5'',218.5,83.25,6' 11.25'',,11.55,35,3.12,29.5,3.14,5,3,0.6,5,1,0.2,5,3,0.6,5,2,0.4,5,3,0.6,,,,,,,,,,,,,,,,5,4,0.8,5,4,0.8,5,4,0.8,5,3,0.6,5,3,0.6,,,,,,,,,,6,3,0.5,6,4,0.667,6,5,0.833,,,,36,24,0.667
2014,203910,14029,Nick Johnson,Nick,Johnson,SG,6.05,8.75,9.75,73.5,6' 1.5'',75,6' 3'',96.5,8' 0.5'',198,79.25,6' 7.25'',,10.8,41.5,2.95,33.5,3.27,5,5,1,5,3,0.6,5,4,0.8,5,4,0.8,5,3,0.6,,,,,,,,,,,,,,,,5,3,0.6,5,3,0.6,5,1,0.2,5,2,0.4,5,3,0.6,,,,,,,,,,6,5,0.833,6,4,0.667,6,5,0.833,36,19,0.528,,,
2014,203917,14052,Nik Stauskas,Nik,Stauskas,SG,12.05,8.5,8.5,77.25,6' 5.25'',78.5,6' 6.5'',102,8' 6'',206.9,79.75,6' 7.75'',,10.79,35.5,2.92,29,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203943,14055,Noah Vonleh,Noah,Vonleh,PF,7.3,9.75,11.75,80,6' 8'',81.5,6' 9.5'',108,9' 0'',247.1,88.25,7' 4.25'',,11.45,37,3.29,31,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203798,14024,P.J. Hairston,P.J.,Hairston,SG,8.2,8.75,9.75,76.25,6' 4.25'',77.25,6' 5.25'',101,8' 5'',228.8,81,6' 9'',,11.12,37,,32,3.32,5,3,0.6,5,3,0.6,5,4,0.8,5,3,0.6,5,3,0.6,,,,,,,,,,,,,,,,5,2,0.4,5,2,0.4,5,2,0.4,5,3,0.6,5,1,0.2,,,,,,,,,,6,3,0.5,6,5,0.833,6,4,0.667,,,,31,19,0.613
2014,203942,14060,Patric Young,Patric,Young,PF,5.45,9.25,9.5,80.5,6' 8.5'',82,6' 10'',103.5,8' 7.5'',246.8,85.75,7' 1.75'',,11.18,37.5,3.06,32,3.43,,,,,,,,,,,,,,,,5,4,0.8,5,3,0.6,5,4,0.8,5,1,0.2,5,3,0.6,5,2,0.4,5,1,0.2,5,1,0.2,5,2,0.4,5,1,0.2,,,,,,,,,,6,3,0.5,6,1,0.167,6,4,0.667,,,,35,14,0.4
2014,203918,14027,Rodney Hood,Rodney,Hood,SF,7.45,8.5,8.5,79.25,6' 7.25'',80.5,6' 8.5'',103,8' 7'',208.2,80.5,6' 8.5'',,11.21,36,3.14,29,3.38,5,3,0.6,5,4,0.8,5,1,0.2,5,3,0.6,5,4,0.8,,,,,,,,,,,,,,,,5,2,0.4,5,4,0.8,5,3,0.6,5,2,0.4,5,4,0.8,,,,,,,,,,6,5,0.833,6,5,0.833,6,4,0.667,,,,33,26,0.788
2014,203893,14051,Russ Smith,Russ,Smith,PG,3.5,8.25,8.5,71.5,5' 11.5'',72.75,6' 0.75'',95,7' 11'',160,75.5,6' 3.5'',,11.57,34,3.01,29.5,3.27,5,4,0.8,5,3,0.6,5,3,0.6,5,2,0.4,5,3,0.6,,,,,,,,,,,,,,,,5,3,0.6,5,1,0.2,5,5,1,5,3,0.6,5,1,0.2,,,,,,,,,,6,4,0.667,6,3,0.5,6,5,0.833,,,,36,25,0.694
2014,203930,14031,Sean Kilpatrick,Sean,Kilpatrick,SG,9.2,9,9,74.5,6' 2.5'',76.25,6' 4.25'',99,8' 3'',218.7,79,6' 7'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203902,14011,Semaj Christon,Semaj,Christon,PG,5.25,8.5,8.25,73.5,6' 1.5'',75.25,6' 3.25'',99,8' 3'',186,78.5,6' 6.5'',,11.55,36.5,3.21,30.5,3.32,5,4,0.8,5,5,1,5,3,0.6,5,4,0.8,5,5,1,,,,,,,,,,,,,,,,5,2,0.4,5,2,0.4,5,3,0.6,5,0,0,5,2,0.4,,,,,,,,,,6,4,0.667,6,3,0.5,6,4,0.667,,,,39,27,0.692
2014,203894,14040,Shabazz Napier,Shabazz,Napier,PG,7.35,8.25,8.5,71,5' 11'',73,6' 1'',93,7' 9'',175.2,75.25,6' 3.25'',,11.6,37.5,3.13,30.5,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203915,14015,Spencer Dinwiddie,Spencer,Dinwiddie,PG,5.35,8.25,9,76.5,6' 4.5'',78,6' 6'',103,8' 7'',204.9,80.25,6' 8.25'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203933,14056,T.J. Warren,T.J.,Warren,SF,7.95,8.75,9,79,6' 7'',80.25,6' 8.25'',104,8' 8'',220.2,82.25,6' 10.25'',,11.1,35.5,3.04,27,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203648,14002,Thanasis Antetokounmpo,Thanasis,Antetokounmpo,SF,6.05,9,9.75,77.25,6' 5.25'',78.25,6' 6.25'',104.5,8' 8.5'',205.2,84,7' 0'',,11.39,39.5,3.05,31.5,3.18,5,2,0.4,5,4,0.8,5,4,0.8,5,2,0.4,5,2,0.4,,,,,,,,,,,,,,,,5,4,0.8,5,3,0.6,5,2,0.4,5,3,0.6,5,3,0.6,,,,,,,,,,6,4,0.667,6,3,0.5,6,5,0.833,30,12,0.4,,,
2014,203898,14019,Tyler Ennis,Tyler,Ennis,PG,6.2,8.25,8.75,73,6' 1'',74.5,6' 2.5'',98,8' 2'',181.5,79.25,6' 7.25'',,11.12,36,2.84,29,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,203904,14054,Xavier Thames,Xavier,Thames,PG,6.4,8.25,9,74.25,6' 2.25'',75.5,6' 3.5'',96,8' 0'',187,76,6' 4'',,11.48,32.5,3.02,29,3.48,5,4,0.8,5,3,0.6,5,3,0.6,5,4,0.8,5,5,1,,,,,,,,,,,,,,,,5,4,0.8,5,3,0.6,5,4,0.8,5,3,0.6,5,2,0.4,,,,,,,,,,6,5,0.833,6,5,0.833,6,4,0.667,,,,26,22,0.846
2014,203897,14033,Zach LaVine,Zach,LaVine,PG,4.7,8.25,8.75,76.5,6' 4.5'',77.75,6' 5.75'',100,8' 4'',180.9,80.25,6' 8.25'',,10.42,41.5,2.8,33.5,3.19,5,3,0.6,5,4,0.8,5,1,0.2,5,2,0.4,5,3,0.6,,,,,,,,,,,,,,,,5,3,0.6,5,2,0.4,5,3,0.6,5,4,0.8,5,2,0.4,,,,,,,,,,6,4,0.667,6,5,0.833,6,5,0.833,,,,32,21,0.656
2013,203519,,Adonis Thomas,Adonis,Thomas,SF,7.5,9.25,9.5,76.75,6' 4.75'',77.75,6' 5.75'',99,8' 3'',231.8,85,7' 1'',13,11.64,40.5,3.11,34.5,3.32,5,4,0.8,5,4,0.8,5,1,0.2,5,1,0.2,5,4,0.8,5,,,5,,,5,,,5,,,5,,,5,4,0.8,5,3,0.6,5,4,0.8,5,2,0.4,5,2,0.4,,,,,,,,,,,,,,,,,,,,,,,,
2013,203458,,Alex Len,Alex,Len,C,6.4,9,10.75,,,,,,,,87.5,7' 3.5'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
